Topic,Content block,Scene,Scene name,Current copy,Proposed copy,Notes,Source file,Field ID
"Path · Design games","Path 3 · imageSrc","5","Path Reveal","https://images.unsplash.com/photo-1612287230202-1ff1d85c1bdf?auto=format&fit=crop&w=1600&q=80","","","src/lib/personalization.ts","5-path-3-imagesrc-interest-games"
"Path · Design games","Path 3 · title","5","Path Reveal","Ship your game","","","src/lib/personalization.ts","5-path-3-title-interest-games"
"Path · Design games","Momentum · headline","6","Momentum","Imagination","","","src/lib/personalization.ts","6-momentum-headline-interest-games"
"Path · Design games","Momentum · imageAlt","6","Momentum","Immersive gaming experience","","","src/lib/personalization.ts","6-momentum-imagealt-interest-games"
"Path · Design games","Momentum · imageSrc","6","Momentum","https://images.unsplash.com/photo-1552820728-8b83bb6b773f?auto=format&fit=crop&w=2400&q=80","","","src/lib/personalization.ts","6-momentum-imagesrc-interest-games"
"Path · Design games","Momentum · stat","6","Momentum","Top 10","","","src/lib/personalization.ts","6-momentum-stat-interest-games"
"Path · Design games","Momentum · statLabel","6","Momentum","most innovative gaming programs","","","src/lib/personalization.ts","6-momentum-statlabel-interest-games"
"Path · Design games","Momentum · subline","6","Momentum","is the ultimate engine.","","","src/lib/personalization.ts","6-momentum-subline-interest-games"
"Path · Design games","Student voice · context","7","Student Voice","Mechanical engineering · hired at TSMC two months after graduation","","","src/lib/sprint3-content.ts (games)","7-student-voice-context-interest-games"
"Path · Design games","Student voice · imageAlt","7","Student Voice","Gaming and interactive media workspace","","","src/lib/sprint3-content.ts (games)","7-student-voice-imagealt-interest-games"
"Path · Design games","Student voice · imageSrc","7","Student Voice","https://images.unsplash.com/photo-1542751371-adc38448a05e?auto=format&fit=crop&w=2400&q=80","","","src/lib/sprint3-content.ts (games)","7-student-voice-imagesrc-interest-games"
"Path · Design games","Student voice · name","7","Student Voice","Mario C.","","","src/lib/sprint3-content.ts (games)","7-student-voice-name-interest-games"
"Path · Design games","Student voice · quote","7","Student Voice","ASU gives students the autonomy to shape their own experience — to take initiative, explore interests, and design our own path.","","","src/lib/sprint3-content.ts (games)","7-student-voice-quote-interest-games"
"Path · Design games","Stat beat 1 · label","8","Stat Beats","virtual production","","","src/lib/sprint3-content.ts (games)","8-stat-beat-1-label-interest-games"
"Path · Design games","Stat beat 1 · stat","8","Stat Beats","Planar VP","","","src/lib/sprint3-content.ts (games)","8-stat-beat-1-stat-interest-games"
"Path · Design games","Stat beat 1 · sublabel","8","Stat Beats","same tech used in The Mandalorian — at ASU film schools","","","src/lib/sprint3-content.ts (games)","8-stat-beat-1-sublabel-interest-games"
"Path · Design games","Stat beat 2 · label","8","Stat Beats","arts & design clubs","","","src/lib/sprint3-content.ts (games)","8-stat-beat-2-label-interest-games"
"Path · Design games","Stat beat 2 · stat","8","Stat Beats","35","","","src/lib/sprint3-content.ts (games)","8-stat-beat-2-stat-interest-games"
"Path · Design games","Stat beat 2 · sublabel","8","Stat Beats","including game design and esports","","","src/lib/sprint3-content.ts (games)","8-stat-beat-2-sublabel-interest-games"
"Path · Design games","Stat beat 3 · label","8","Stat Beats","Center · Mesa","","","src/lib/sprint3-content.ts (games)","8-stat-beat-3-label-interest-games"
"Path · Design games","Stat beat 3 · stat","8","Stat Beats","MIX","","","src/lib/sprint3-content.ts (games)","8-stat-beat-3-stat-interest-games"
"Path · Design games","Stat beat 3 · sublabel","8","Stat Beats","blockbuster films to VR games — one facility","","","src/lib/sprint3-content.ts (games)","8-stat-beat-3-sublabel-interest-games"
"Path · Design games","Experience 1 · description","9","Real Experiences","Student studios publishing to Steam and mobile — playable portfolios that prove what you can do.","","","src/lib/sprint3-content.ts (games)","9-experience-1-description-interest-games"
"Path · Design games","Experience 1 · headline","9","Real Experiences","Ship games, not just demos.","","","src/lib/sprint3-content.ts (games)","9-experience-1-headline-interest-games"
"Path · Design games","Experience 1 · imageAlt","9","Real Experiences","Game development studio","","","src/lib/sprint3-content.ts (games)","9-experience-1-imagealt-interest-games"
"Path · Design games","Experience 1 · imageSrc","9","Real Experiences","https://images.unsplash.com/photo-1511512578047-dfb367046420?auto=format&fit=crop&w=1600&q=80","","","src/lib/sprint3-content.ts (games)","9-experience-1-imagesrc-interest-games"
"Path · Design games","Experience 1 · program","9","Real Experiences","Narrative & Emerging Media","","","src/lib/sprint3-content.ts (games)","9-experience-1-program-interest-games"
"Path · Design games","Experience 2 · description","9","Real Experiences","Planar virtual production at the MIX Center and ASU California Center — one of the only film schools offering this.","","","src/lib/sprint3-content.ts (games)","9-experience-2-description-interest-games"
"Path · Design games","Experience 2 · headline","9","Real Experiences","The Mandalorian's tech. Your classroom.","","","src/lib/sprint3-content.ts (games)","9-experience-2-headline-interest-games"
"Path · Design games","Experience 2 · imageAlt","9","Real Experiences","Virtual production and game design","","","src/lib/sprint3-content.ts (games)","9-experience-2-imagealt-interest-games"
"Path · Design games","Experience 2 · imageSrc","9","Real Experiences","https://images.unsplash.com/photo-1612287230202-1ff1d85c1bdf?auto=format&fit=crop&w=1600&q=80","","","src/lib/sprint3-content.ts (games)","9-experience-2-imagesrc-interest-games"
"Path · Design games","Experience 2 · program","9","Real Experiences","MIX Center","","","src/lib/sprint3-content.ts (games)","9-experience-2-program-interest-games"
"Path · Design games","Experience 3 · description","9","Real Experiences","Student section of the week — twice in 2025. Gameday atmosphere that's pure passion, whether you play or cheer.","","","src/lib/sprint3-content.ts (games)","9-experience-3-description-interest-games"
"Path · Design games","Experience 3 · headline","9","Real Experiences","Big 12 energy. Pure fire.","","","src/lib/sprint3-content.ts (games)","9-experience-3-headline-interest-games"
"Path · Design games","Experience 3 · imageAlt","9","Real Experiences","Esports and gaming arena","","","src/lib/sprint3-content.ts (games)","9-experience-3-imagealt-interest-games"
"Path · Design games","Experience 3 · imageSrc","9","Real Experiences","https://images.unsplash.com/photo-1542751371-adc38448a05e?auto=format&fit=crop&w=1600&q=80","","","src/lib/sprint3-content.ts (games)","9-experience-3-imagesrc-interest-games"
"Path · Design games","Experience 3 · program","9","Real Experiences","Esports · The Inferno","","","src/lib/sprint3-content.ts (games)","9-experience-3-program-interest-games"
"Path · Design games","Belonging · chapter","10","You Belong","03.","","","src/lib/sprint3-content.ts (games)","10-belonging-chapter-interest-games"
"Path · Design games","Belonging · emphasis","10","You Belong","here.","","","src/lib/sprint3-content.ts (games)","10-belonging-emphasis-interest-games"
"Path · Design games","Belonging · headline","10","You Belong","build worlds","","","src/lib/sprint3-content.ts (games)","10-belonging-headline-interest-games"
"Path · Design games","Belonging · imageAlt","10","You Belong","Immersive gaming experience","","","src/lib/sprint3-content.ts (games)","10-belonging-imagealt-interest-games"
"Path · Design games","Belonging · imageSrc","10","You Belong","https://images.unsplash.com/photo-1552820728-8b83bb6b773f?auto=format&fit=crop&w=2400&q=80","","","src/lib/sprint3-content.ts (games)","10-belonging-imagesrc-interest-games"
"Path · Design games","Belonging · preline","10","You Belong","Players and makers like you —","","","src/lib/sprint3-content.ts (games)","10-belonging-preline-interest-games"
"Path · Design games","Belonging · subline","10","You Belong","Imagination is the ultimate engine. ASU is the launchpad.","","","src/lib/sprint3-content.ts (games)","10-belonging-subline-interest-games"
"Path · Design games","Snapshot theme headline · emphasis","16","Future Snapshot","imagination.","","","src/lib/snapshot.ts","16-snapshot-theme-headline-emphasis-interest-games"
"Path · Design games","Snapshot theme headline · headline","16","Future Snapshot","Powered by","","","src/lib/snapshot.ts","16-snapshot-theme-headline-headline-interest-games"
"Path · Protect the planet","Mirror · emphasis","4","Personalized Mirror","protect.","","","src/lib/personalization.ts","4-mirror-emphasis-interest-planet"
"Path · Protect the planet","Mirror · headline","4","Personalized Mirror","the pull to","","","src/lib/personalization.ts","4-mirror-headline-interest-planet"
"Path · Protect the planet","Mirror · imageAlt","4","Personalized Mirror","ASU students learning forward-looking ocean science in SEA 194: Ocean Futures","","","src/lib/personalization.ts","4-mirror-imagealt-interest-planet"
"Path · Protect the planet","Mirror · imageSrc","4","Personalized Mirror","/images/interests/planet-mirror.jpg","","","src/lib/personalization.ts","4-mirror-imagesrc-interest-planet"
"Path · Protect the planet","Mirror · preline","4","Personalized Mirror","You feel it —","","","src/lib/personalization.ts","4-mirror-preline-interest-planet"
"Path · Protect the planet","Mirror · subline","4","Personalized Mirror","Climate, conservation, stewardship — the planet isn't someone else's problem.","","","src/lib/personalization.ts","4-mirror-subline-interest-planet"
"Path · Protect the planet","Mirror · image feature · body","4","Personalized Mirror","With the School of Ocean Futures' inaugural course, students can now prepare to join efforts on the forefront of ocean solutions, research, and conservation.","","","src/lib/personalization.ts","4-mirror-image-feature-body-interest-planet"
"Path · Protect the planet","Mirror · image feature · credit","4","Personalized Mirror","Bermuda Institute of Ocean Sciences (BIOS) · Julie Ann Wrigley Global Futures Laboratory at ASU","","","src/lib/personalization.ts","4-mirror-image-feature-credit-interest-planet"
"Path · Protect the planet","Mirror · image feature · kicker","4","Personalized Mirror","School of Ocean Futures","","","src/lib/personalization.ts","4-mirror-image-feature-kicker-interest-planet"
"Path · Protect the planet","Mirror · image feature · title","4","Personalized Mirror","SEA 194: Ocean Futures","","","src/lib/personalization.ts","4-mirror-image-feature-title-interest-planet"
"Path · Protect the planet","Path 1 · description","5","Path Reveal","The first of its kind in the nation — degrees built for the defining challenge of our time.","","","src/lib/personalization.ts","5-path-1-description-interest-planet"
